FID,t_nr,vejnavn,beskrivelse,husnummer,type,taelling_type,ktj_7_19,tung_pct,aadt_koretojer,hvdt_koretojer,cykler_7_19,ladcykler_pct,aadt_cykler,hvdt_cykler,fod_7_19,aadt_fod_7_19,hvdt_fod_7_19,fod_7_21,aadt_fod_7_21,hvdt_fod_7_21,fod_7_24,aadt_fod_7_24,hvdt_fod_7_24,aadt_fod_label,taelle_dato,aar,link,tung_pct_real,ladcykler_pct_real,lastbiler_7_19,lastbiler_pct,elloebehjul_7_19,elloebehjul_pct,andre_busser_7_19,ogc_fid,wkb_geometry
trafiktaelling.641,9004,Staldgade,nordvest for Ingerslevsgade,32,100,Øvrige tællinger,928,"9,9",1100,1200,266,,300,300,,,,,,,,,,,20150909,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/iawByh33Fd.pdf,9.89999962,,,,,,,641,POINT (12.562933805520592 55.66797849820516)
trafiktaelling.642,9005,Dronningens Tværgade,Øst for Borgergade,24,100,Øvrige tællinger,5472,"4,6",6400,7200,2650,"3,1",2700,3200,,,,,,,,,,,20141008,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/47y7VYSdrn.pdf,4.5999999,3.0999999,,,,,,642,POINT (12.586381108462522 55.683830446995266)
trafiktaelling.643,9013,Borgervænget,øst for Hans Knudsens Plads,7,100,Øvrige tællinger,900,"12,7",1100,1200,800,,800,1000,,,,,,,,,,,20091021,2009,http://kk.sites.itera.dk/apps/kk_trafik/pdf/Tv2UdW0p9P.pdf,12.69999981,,,,,,,643,POINT (12.561379519248245 55.713594242932324)
trafiktaelling.644,9014,Wittenberggade,øst for Moselgade,37,100,Øvrige tællinger,4103,"2,0",4800,5400,3243,"2,2",3300,4000,1920,2200,2300,,,,,,,2200,20090421,2009,https://kk.sites.itera.dk/apps/kk_trafik/pdf/nll6stCf7O.pdf,2,2.20000005,,,,,,644,POINT (12.61221826734709 55.661793488859615)
trafiktaelling.645,9015,Carl Jacobsens Vej,øst for Gl. Køge Landevej,35,100,Øvrige tællinger,3700,"7,9",4300,4800,900,"2,6",900,1100,300,400,400,,,,,,,400,20090526,2009,http://kk.sites.itera.dk/apps/kk_trafik/pdf/mNh7VfQzIV.pdf,7.9000001,2.5999999,,,,,,645,POINT (12.513213495829481 55.65545992676372)
trafiktaelling.646,9016,Willemoesgade,øst for Østerbrogade,3,100,Øvrige tællinger,700,"1,7",800,900,500,,500,600,,,,,,,,,,,20090520,2009,http://kk.sites.itera.dk/apps/kk_trafik/pdf/lV4KfZpJ66.pdf,1.70000005,,,,,,,646,POINT (12.580256200076358 55.697267652095114)
trafiktaelling.647,9017,Fiskedamsgade,nord for Classensgade,3,100,Øvrige tællinger,600,"3,1",700,800,600,,600,700,,,,,,,,,,,20090520,2009,http://kk.sites.itera.dk/apps/kk_trafik/pdf/RAmtKFc02y.pdf,3.0999999,,,,,,,647,POINT (12.588418683414108 55.69866235924392)
trafiktaelling.648,9018,Slagelsegade,øst for Østerbrogade,6,100,Øvrige tællinger,1049,"2,6",1200,1400,1578,"4,3",1600,1900,871,1000,1100,,,,,,,1000,20090901,2009,https://kk.sites.itera.dk/apps/kk_trafik/pdf/BInp90Pb0n.pdf,2.5999999,4.30000019,,,,,,648,POINT (12.57944058887217 55.698256975566416)
trafiktaelling.649,9019,J.E. Ohlsens Gade,øst for Østerbrogade,4,100,Øvrige tællinger,413,"2,4",500,500,329,"7,3",300,400,495,600,600,,,,,,,600,20090901,2009,https://kk.sites.itera.dk/apps/kk_trafik/pdf/xLJlOJO45w.pdf,2.4000001,7.30000019,,,,,,649,POINT (12.578246430166615 55.70159271915646)
trafiktaelling.650,9020,Carl Johans Gade,øst for Østerbrogade,3,100,Øvrige tællinger,204,"2,5",200,300,351,"6,3",400,400,408,500,500,,,,,,,500,20090901,2009,https://kk.sites.itera.dk/apps/kk_trafik/pdf/rcx7s6efRP.pdf,2.5,6.30000019,,,,,,650,POINT (12.57832618350219 55.702093149917815)
trafiktaelling.651,9021,Gustav Adolfs Gade,øst for Østerbrogade,3,100,Øvrige tællinger,473,"1,5",600,600,367,"7,1",400,400,502,600,600,,,,,,,600,20090901,2009,https://kk.sites.itera.dk/apps/kk_trafik/pdf/R0371gZRGI.pdf,1.5,7.0999999,,,,,,651,POINT (12.578349497704039 55.702582473651745)
trafiktaelling.652,9022,Weidekampsgade,vest for Ørestads Boulevard,5,100,Øvrige tællinger,1774,"1,5",2100,2300,1387,,1400,1700,,,,,,,,,,,20230620,2023,https://kk.sites.itera.dk/apps/kk_trafik/pdf/kgngATnb0E.pdf,1.5,,22,"1,24",,,,652,POINT (12.585195043980125 55.66605172941572)
trafiktaelling.653,9023,Sankt Jakobs Gade,sydøst for Ribegade,18,100,Øvrige tællinger,473,"3,8",600,600,703,"8,5",700,900,808,900,1000,,,,,,,900,20090901,2009,https://kk.sites.itera.dk/apps/kk_trafik/pdf/PlkSg7gOW9.pdf,3.79999995,8.5,,,,,,653,POINT (12.581074818196976 55.70232146632478)
trafiktaelling.654,9024,Sorøgade,nord for Slagelsegade,4,100,Øvrige tællinger,758,"2,1",900,1000,744,"5,5",800,900,943,1100,1100,,,,,,,1100,20090901,2009,https://kk.sites.itera.dk/apps/kk_trafik/pdf/4zinZ0BlX5.pdf,2.0999999,5.5,,,,,,654,POINT (12.58100274264189 55.69884032968521)
trafiktaelling.655,9028,Alsgade,vest for Slesvigsvej,13,100,Øvrige tællinger,700,3,800,900,200,,200,200,300,400,400,,,,,,,400,20101104,2010,http://kk.sites.itera.dk/apps/kk_trafik/pdf/sHRWzzEtHh.pdf,3,,,,,,,655,POINT (12.539848200811358 55.66508446981985)
trafiktaelling.656,9030,Center Boulevard,syd for C.F.Møllers Allé,,100,Øvrige tællinger,8300,"3,4",9700,10900,200,,200,200,,,,,,,,,,,20101213,2010,http://kk.sites.itera.dk/apps/kk_trafik/pdf/TORu2PFr6v.pdf,3.4000001,,,,,,,656,POINT (12.573443534683596 55.63464437389586)
trafiktaelling.657,9031,Kalkbrænderihavnsgade,syd for tunnel ved Ndr. Frihavnsgade,,100,Øvrige tællinger,,,,,2600,"1,3",2700,3200,,,,,,,,,,,20101006,2010,http://kk.sites.itera.dk/apps/kk_trafik/pdf/jvddIydlae.pdf,,1.29999995,,,,,,657,POINT (12.59211311391587 55.70344017274874)
trafiktaelling.658,9032,Reventlowsgade,syd for vesterbrogade,4,100,Øvrige tællinger,6600,7,7700,8600,2800,,2900,3400,,,,,,,,,,,20111006,2011,http://kk.sites.itera.dk/apps/kk_trafik/pdf/FxM5C6ljzb.pdf,7,,,,,,,658,POINT (12.562917981308981 55.673376269507195)
trafiktaelling.659,9033,Strandboulevarden,syd for Nordre Frihavnsgade,55,100,Øvrige tællinger,,,,,3600,"2,7",3700,4400,,,,,,,,,,,20101006,2010,http://kk.sites.itera.dk/apps/kk_trafik/pdf/fQCMUQvzvl.pdf,,2.70000005,,,,,,659,POINT (12.588014136616886 55.7030534581982)
trafiktaelling.660,9034,Danneskiold-Samsøes Allé,ud for Eik Skaløe's Plads,,100,Øvrige tællinger,2300,"4,7",2700,3000,600,,600,700,,,,,,,,,,,20101216,2010,http://kk.sites.itera.dk/apps/kk_trafik/pdf/0mPFBBpN7l.pdf,4.69999981,,,,,,,660,POINT (12.606213330672427 55.68305474482202)
trafiktaelling.661,9035,Flensborggade,syd for Ullerupgade,22,100,Øvrige tællinger,500,"1,7",600,700,800,,800,1000,,,,,,,,,,,20100908,2010,http://kk.sites.itera.dk/apps/kk_trafik/pdf/M8wTAOWAq3.pdf,1.70000005,,,,,,,661,POINT (12.547212456634929 55.66785648079414)
trafiktaelling.662,9036,Grøndalsvænge Allé,syd for Hillerødgade,2,100,Øvrige tællinger,700,"1,7",800,900,1300,,1300,1600,,,,,,,,,,,20101117,2010,http://kk.sites.itera.dk/apps/kk_trafik/pdf/gNUGpGYQ7F.pdf,1.70000005,,,,,,,662,POINT (12.521536575899729 55.69588910199285)
trafiktaelling.663,9037,Hillerødgade,øst for Esromgade,17,100,Øvrige tællinger,6300,"4,8",7400,8300,4300,,4400,5200,,,,,,,,,,,20101123,2010,http://kk.sites.itera.dk/apps/kk_trafik/pdf/ZlMT4RMIvT.pdf,4.80000019,,,,,,,663,POINT (12.540518322496617 55.6972110393828)
trafiktaelling.664,9038,Irlandsvej,syd for Vejlands Allé,90,100,Øvrige tællinger,3200,"2,5",3700,4200,1100,,1100,1300,,,,,,,,,,,20101109,2010,http://kk.sites.itera.dk/apps/kk_trafik/pdf/JBUA6Dz50o.pdf,2.5,,,,,,,664,POINT (12.60694206392085 55.64234905293762)
trafiktaelling.665,9039,Njalsgade,øst for Ørestads Boulevard,80,100,Øvrige tællinger,6400,"6,1",7500,8400,6900,,7100,8400,1500,1800,1800,,,,,,,1800,20100929,2010,http://kk.sites.itera.dk/apps/kk_trafik/pdf/w9NAiDYDzo.pdf,6.0999999,,,,,,,665,POINT (12.587548666987503 55.66370801968677)
trafiktaelling.666,9040,Ny Carlsberg Vej,vest for Dannevirkegade,31,100,Øvrige tællinger,2472,"0,4",2900,3200,2434,,2500,3000,2189,2600,2600,,,,,,,2600,20171005,2017,http://kk.sites.itera.dk/apps/kk_trafik/pdf/Bkn0TMWqP3.pdf,0.40000001,,0,,,,,666,POINT (12.541955520350538 55.66617035807835)
trafiktaelling.667,9041,Nørre Allé,syd for Nørre Sideallé,17,100,Øvrige tællinger,3200,"2,5",3700,4200,5100,,5300,6200,,,,,,,,,,,20100915,2010,http://kk.sites.itera.dk/apps/kk_trafik/pdf/qBp5IpxCnb.pdf,2.5,,,,,,,667,POINT (12.561072497763371 55.69282759024604)
trafiktaelling.668,9042,Prinsessegade,nordøst for Bådsmandsstræde,45,100,Øvrige tællinger,2700,"9,1",3200,3500,9100,,9400,11100,,,,,,,,,,,20110921,2011,http://kk.sites.itera.dk/apps/kk_trafik/pdf/W0z1hatAP7.pdf,9.10000038,,,,,,,668,POINT (12.596794857228318 55.67390605820484)
trafiktaelling.669,9043,Skoleholdervej,vest for Smedetoften,57,100,Øvrige tællinger,1700,"2,6",2000,2200,500,,500,600,,,,,,,,,,,20101116,2010,http://kk.sites.itera.dk/apps/kk_trafik/pdf/kUATyNmbPS.pdf,2.5999999,,,,,,,669,POINT (12.520475111277143 55.71114798971263)
trafiktaelling.670,9044,Øster Farimagsgade,nord for Hallinsgade,40,100,Øvrige tællinger,5500,7,6400,7200,4000,,4100,4900,,,,,,,,,,,20101202,2010,http://kk.sites.itera.dk/apps/kk_trafik/pdf/kaKvpB6uM9.pdf,7,,,,,,,670,POINT (12.577436018177243 55.69273480853926)
trafiktaelling.671,9630,Høkerboderne,FOD,1,100,Øvrige tællinger,,,,,,,,,2440,2900,3000,,,,,,,2900,20150909,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/OQtsnPC3u2.pdf,,,,,,,,671,POINT (12.557378626062082 55.66856146143539)
trafiktaelling.672,9631,Slagterboderne,FOD,1,100,Øvrige tællinger,,,,,,,,,5500,6400,6700,,,,,,,6400,20150911,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/fAYJw9UMfP.pdf,,,,,,,,672,POINT (12.558662933811467 55.66893663089111)
trafiktaelling.673,9632,Slagterboderne,FOD,1,100,Øvrige tællinger,,,,,,,,,2475,2900,3000,,,,,,,2900,20150909,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/YPpN9Fiace.pdf,,,,,,,,673,POINT (12.557965680189108 55.666282066628696)
trafiktaelling.674,9641,Købmagergade,Fodgængere_cykler,3,100,Øvrige tællinger,176,,200,200,810,,800,1000,26545,31100,32100,,,,,,,31100,20180621,2018,https://kk.sites.itera.dk/apps/kk_trafik/pdf/aiHo80apYc.pdf,,,0,,,,,674,POINT (12.579533297317408 55.679283342920996)
trafiktaelling.675,9642,Prinsessegade_Sankt_Annæ_gade_X,KRYDS,3,101,Krydstællinger,,,,,,,,,,,,,,,,,,,20141104,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/md5gsghUPa.pdf,,,,,,,,675,POINT (12.594254152571752 55.67237874970901)
trafiktaelling.676,9643,Christian IV's Bro,Under Knippelsbro,,100,Øvrige tællinger,,,,,,,,,2091,2400,2500,,,,,,,2400,20140910,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/NU9ozBprkq.pdf,,,,,,,,676,POINT (12.586975511131218 55.675102987203616)
trafiktaelling.677,9644,Ørestads Bolulevard,,55,100,Øvrige tællinger,,,,,,,,,1557,1800,1900,,,,,,,1800,20140604,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/bLF9mcq6wD.pdf,,,,,,,,677,POINT (12.582118527101553 55.6349461047678)
trafiktaelling.678,9645,Ørestads Bolulevard,,75,100,Øvrige tællinger,,,,,,,,,2680,3100,3200,,,,,,,3100,20140604,2014,http://kk.sites.itera.dk/apps/kk_trafik/pdf/dHRYVF0sQ7.pdf,,,,,,,,678,POINT (12.58086546966524 55.63176516664692)
trafiktaelling.679,9646,Blegdamsvej,Tunnel ved Frederik d. V's Vej,78A,100,Øvrige tællinger,,,,,,,,,171,200,200,,,,,,,200,20220614,2022,https://kk.sites.itera.dk/apps/kk_trafik/pdf/iDjS2cd8mC.pdf,,,,,,,,679,POINT (12.570408848688517 55.695868789487704)
trafiktaelling.680,9647,Valby Langgade,Gangbro under Valby Langgade ved Vibeholmen,192,100,Øvrige tællinger,,,,,,,,,136,200,200,,,,,,,200,20110818,2011,http://kk.sites.itera.dk/apps/kk_trafik/pdf/d9farT9MCi.pdf,,,,,,,,680,POINT (12.493605776474467 55.669266646044974)
trafiktaelling.681,9659,Sankt Annæ Plads,FOD,15B,3,Andre faste tællinger,,,,,,,,,4820,5600,5800,,,,,,,5600,20170613,2017,http://kk.sites.itera.dk/apps/kk_trafik/pdf/fou0Oa0qYa.pdf,,,,,,,,681,POINT (12.59208496866839 55.68156498338662)
trafiktaelling.682,9660,Langebro,Fodgængere,,100,Øvrige tællinger,,,,,,,,,2672,3100,3200,,,,,,,3100,20230914,2023,https://kk.sites.itera.dk/apps/kk_trafik/pdf/2mcYuHdTTo.pdf,,,,,,,,682,POINT (12.577934515691211 55.67054436729424)
trafiktaelling.683,9662,Østre Anlæg,"Fodgængere, kun ind i parken, alle indgange. Beregnet",,100,Øvrige tællinger,,,,,,,,,4890,5700,5900,,,,,,,5700,20130625,2013,http://kk.sites.itera.dk/apps/kk_trafik/pdf/MpC5w0OAfL.pdf,,,,,,,,683,POINT (12.580969577304932 55.69096415696316)
trafiktaelling.684,9663,Borgergade,FOD,12,100,Øvrige tællinger,,,,,,,,,5225,6100,6300,,,,,,,6100,20150616,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/Le0VKwtfLn.pdf,,,,,,,,684,POINT (12.58442032522379 55.682690278223824)
trafiktaelling.685,9664,Bredgade,FOD,3,100,Øvrige tællinger,,,,,,,,,8311,9700,10100,,,,,,,9700,20150616,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/ulwQ86LTBT.pdf,,,,,,,,685,POINT (12.587646234462959 55.68129707564603)
trafiktaelling.686,9665,Bremerholm,FOD,6,100,Øvrige tællinger,,,,,,,,,4689,5500,5700,,,,,,,5500,20150616,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/QYXl9wDW08.pdf,,,,,,,,686,POINT (12.582811401930691 55.67891746662236)
trafiktaelling.687,9667,Frederikkssundsvej,FOD,27,100,Øvrige tællinger,,,,,,,,,7609,8900,9200,,,,,,,8900,20190627,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/YIcxQ2r4MQ.pdf,,,,,,,,687,POINT (12.533746725545678 55.70164226129247)
trafiktaelling.688,9668,Gammel Mønt,FOD,4,100,Øvrige tællinger,,,,,,,,,3922,4600,4700,,,,,,,4600,20150616,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/rCgTJXm3P5.pdf,,,,,,,,688,POINT (12.581537091736996 55.681207089613956)
trafiktaelling.689,9669,H.C. Andersens Boulevard,FOD,13,100,Øvrige tællinger,,,,,,,,,4156,4900,5000,,,,,,,4900,20150623,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/8YnL5hGg6a.pdf,,,,,,,,689,POINT (12.566793046012998 55.67724087825045)
trafiktaelling.690,9670,H.C. Andersens Boulevard,FOD,23,100,Øvrige tællinger,,,,,,,,,7708,9000,9300,,,,,,,9000,20150623,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/hj9Jn96Tom.pdf,,,,,,,,690,POINT (12.571235137583411 55.674347699293996)
trafiktaelling.691,9671,Havnegade,FOD,37,100,Øvrige tællinger,,,,,,,,,2767,3200,3300,,,,,,,3200,20150617,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/wGZXljOxq2.pdf,,,,,,,,691,POINT (12.590153816926325 55.67715111263272)
trafiktaelling.692,9672,Jagtvej,FOD,52A,100,Øvrige tællinger,,,,,,,,,6552,7700,7900,,,,,,,7700,20150624,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/n9MU5xOxOg.pdf,,,,,,,,692,POINT (12.549511875968749 55.694717092123206)
trafiktaelling.693,9673,Jagtvej,FOD,69,100,Øvrige tællinger,,,,,,,,,3338,3900,4000,,,,,,,3900,20150624,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/i4mUZ7cP7f.pdf,,,,,,,,693,POINT (12.548109744891297 55.69384745771209)
trafiktaelling.694,9674,Jagtvej,FOD,137,100,Øvrige tællinger,,,,,,,,,2557,3000,3100,,,,,,,3000,20150624,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/EWnoqtRNSO.pdf,,,,,,,,694,POINT (12.55316074623104 55.698356103805075)
trafiktaelling.695,9675,Knippelsbro,FOD,,100,Øvrige tællinger,,,,,,,,,6334,7400,7700,,,,,,,7400,20230912,2023,https://kk.sites.itera.dk/apps/kk_trafik/pdf/s8euUCS7Gh.pdf,,,,,,,,695,POINT (12.587368491899465 55.67480580722062)
trafiktaelling.696,9676,Kristen Bernikows Gade,FOD,2,100,Øvrige tællinger,,,,,,,,,5828,6800,7100,,,,,,,6800,20230921,2023,https://kk.sites.itera.dk/apps/kk_trafik/pdf/iZhKM1MuJ9.pdf,,,,,,,,696,POINT (12.582313413901957 55.68010467096808)
trafiktaelling.697,9677,Lygten,FOD,2C,100,Øvrige tællinger,,,,,,,,,6423,7500,7800,,,,,,,7500,20150818,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/S7K7eY0COF.pdf,,,,,,,,697,POINT (12.537646378691756 55.70216388684818)
trafiktaelling.698,9678,Nordre Fasanvej,FOD,252,100,Øvrige tællinger,,,,,,,,,4603,5400,5600,,,,,,,5400,20150820,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/niYnwtfdF9.pdf,,,,,,,,698,POINT (12.537322655909696 55.7007990138112)
trafiktaelling.699,9679,Nørre Farigmagsgade,FOD,68,100,Øvrige tællinger,,,,,,,,,2604,3000,3200,,,,,,,3000,20150617,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/CmXmiTc6oo.pdf,,,,,,,,699,POINT (12.567929422743422 55.68450684631101)
trafiktaelling.700,9680,Rantzausgade,FOD,40,100,Øvrige tællinger,,,,,,,,,2536,3000,3100,,,,,,,3000,20150624,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/ZbH3aOAVSm.pdf,,,,,,,,700,POINT (12.548461436356739 55.68701374528754)
trafiktaelling.701,9681,Store Kongensgade,FOD,24,100,Øvrige tællinger,,,,,,,,,8222,9600,9900,,,,,,,9600,20150616,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/sTTNEWn48V.pdf,,,,,,,,701,POINT (12.585977884642796 55.68213296628837)
trafiktaelling.702,9682,Tagensvej,FOD,14,100,Øvrige tællinger,,,,,,,,,1563,1800,1900,,,,,,,1800,20150624,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/HjtgYj0zjQ.pdf,,,,,,,,702,POINT (12.559679302435784 55.69710016483181)
trafiktaelling.703,9683,Tagensvej,FOD,99,100,Øvrige tællinger,,,,,,,,,3401,4000,4100,,,,,,,4000,20150819,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/4gri02uaNn.pdf,,,,,,,,703,POINT (12.547361018124844 55.70339140235199)
trafiktaelling.704,9684,Torvegade,FOD,29,100,Øvrige tællinger,,,,,,,,,8092,9500,9800,,,,,,,9500,20190626,2019,https://kk.sites.itera.dk/apps/kk_trafik/pdf/RYaaIeLItI.pdf,,,,,,,,704,POINT (12.590360661444832 55.67307592365564)
trafiktaelling.705,9686,Vester Farimagsgade,FOD,7,100,Øvrige tællinger,,,,,,,,,6154,7200,7400,,,,,,,7200,20150623,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/yCl5umWWy8.pdf,,,,,,,,705,POINT (12.561799262757985 55.67556872860412)
trafiktaelling.706,9687,Vester Voldgade,FOD,87,100,Øvrige tællinger,,,,,,,,,4869,5700,5900,,,,,,,5700,20150623,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/Hu5OzYxN0Y.pdf,,,,,,,,706,POINT (12.57244941412391 55.67489117711892)
trafiktaelling.707,9689,Øster Farimagsgade,FOD,2A,100,Øvrige tællinger,,,,,,,,,2961,3500,3600,,,,,,,3500,20150617,2015,https://kk.sites.itera.dk/apps/kk_trafik/pdf/DxF9g8FCqd.pdf,,,,,,,,707,POINT (12.57004466489422 55.68620644187323)
trafiktaelling.708,9690,Øster Farimagsgade,FOD,18,100,Øvrige tællinger,,,,,,,,,3028,3500,3700,,,,,,,3500,20150624,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/hE4do4QFho.pdf,,,,,,,,708,POINT (12.575709064679872 55.69071260853809)
trafiktaelling.709,9691,Åboulevard,FOD,16,100,Øvrige tællinger,,,,,,,,,1538,1800,1900,,,,,,,1800,20150624,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/sbDt0vwMQN.pdf,,,,,,,,709,POINT (12.555934264288389 55.6836358819884)
trafiktaelling.710,9696,Damhusengen,"Fodgængere, kun ind i parken, alle indgange. Beregnet",,100,Øvrige tællinger,,,,,,,,,5864,6900,7100,,,,,,,6900,20130618,2013,http://kk.sites.itera.dk/apps/kk_trafik/pdf/YK3yMyJGOq.pdf,,,,,,,,710,POINT (12.469467359365462 55.68579635370596)
trafiktaelling.711,9698,Enghaveparken,FOD,,100,Øvrige tællinger,,,,,,,,,1746,2000,2100,,,,,,,2000,20130625,2013,http://kk.sites.itera.dk/apps/kk_trafik/pdf/v03jlP5KR5.pdf,,,,,,,,711,POINT (12.543238155024051 55.666870445654624)
trafiktaelling.712,9702,Emdrupvej,vest for Tuborgvej,,3,Andre faste tællinger,7393,"2,7",8600,9700,1930,"4,9",2000,2400,,,,,,,,,,,20210609,2021,https://kk.sites.itera.dk/apps/kk_trafik/pdf/v47KGQzQNy.pdf,2.70000005,4.9000001,75,"1,01",,,20,712,POINT (12.54357222990916 55.72240572436871)
trafiktaelling.713,9703,Stranden ved Svanemøllebugten/Strandparken,OPHOLD,36,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20110804,2011,http://kk.sites.itera.dk/apps/kk_trafik/pdf/H5CIuqrWKs.pdf,,,,,,,,713,POINT (12.583662808767517 55.72009422647469)
trafiktaelling.714,9703,Stranden ved Svanemøllebugten/Strandparken,OPHOLD,36,100,Øvrige tællinger,,,,,1600,,1600,2000,2200,2600,2700,,,,,,,2600,20110804,2011,http://kk.sites.itera.dk/apps/kk_trafik/pdf/2ajTFpAY36.pdf,,,,,,,,714,POINT (12.583662808767517 55.72009422647469)
trafiktaelling.715,9703,Stranden ved Svanemøllebugten/Strandparken,OPHOLD,36,100,Øvrige tællinger,,,,,,,,,,,,,,,,,,,20110804,2011,http://kk.sites.itera.dk/apps/kk_trafik/pdf/NyLGqVvkHv.pdf,,,,,,,,715,POINT (12.583662808767517 55.72009422647469)
trafiktaelling.716,9704,Teglholmsgade ,Teglholmsgade ø.f. Vasbygade,-,3,Andre faste tællinger,7223,"4,4",8500,9500,3053,"3,0",3100,3700,,,,,,,,,,,20160927,2016,http://kk.sites.itera.dk/apps/kk_trafik/pdf/sLL5kvpzma.pdf,4.4000001,3,104,,,,,716,POINT (12.544448348283655 55.65307745948513)
trafiktaelling.717,9705,Faksegade,Ved Nordre Frihavnsgade,18,100,Øvrige tællinger,1364,,1600,1800,,,,,,,,,,,,,,,20150512,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/MZMXSQ7X3A.pdf,,,,,,,,717,POINT (12.580023527670265 55.7006861727752)
trafiktaelling.718,9707,Fisketorvet - Rundkørslen,IND i Rundkørslen,,100,Øvrige tællinger,1676,"0,1",2000,2200,5565,"2,4",5700,6800,,,,,,,,,,,20150521,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/GGUmYErWG0.pdf,0.1,2.4000001,,,,,,718,POINT (12.561658032626847 55.662978472048)
trafiktaelling.719,9708,Fisketorvet - Rundkørslen,UD af Rundkørslen,,100,Øvrige tællinger,1128,"0,4",1300,1500,5333,"2,4",5500,6500,,,,,,,,,,,20150521,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/SbnlXgAPOz.pdf,0.40000001,2.4000001,,,,,,719,POINT (12.56212698573972 55.662949800653585)
trafiktaelling.720,9709,Grenågade,Nord for Nordre Frihavnsgade,1,100,Øvrige tællinger,256,"2,0",300,300,266,,300,300,,,,,,,,,,,20210622,2021,https://kk.sites.itera.dk/apps/kk_trafik/pdf/c33oKGheHa.pdf,2,,4,"1,6",,,,720,POINT (12.58328373072908 55.70269969040464)
trafiktaelling.721,9711,Nordre Frihavnsgade,FOD,52,100,Øvrige tællinger,,,,,,,,,3898,4600,4700,,,,,,,4600,20220616,2022,https://kk.sites.itera.dk/apps/kk_trafik/pdf/Chd1O99G4o.pdf,,,,,,,,721,POINT (12.582803763536862 55.70219017828163)
trafiktaelling.722,9712,Nordre Frihavnsgade,FOD,98,100,Øvrige tællinger,,,,,,,,,1075,1300,1300,,,,,,,1300,20150506,2015,http://kk.sites.itera.dk/apps/kk_trafik/pdf/RHidLdFgXg.pdf,,,,,,,,722,POINT (12.589591521365216 55.703508425657866)
trafiktaelling.723,9713,Nordre Frihavnsgade,TRAFIK,52,100,Øvrige tællinger,6,"7,9",0,0,4398,"4,6",4500,5400,,,,,,,,,,,20220616,2022,https://kk.sites.itera.dk/apps/kk_trafik/pdf/MMitfngKnl.pdf,7.9000001,4.5999999,80,"3,33",,,2,723,POINT (12.582622841705238 55.702203719408544)
trafiktaelling.724,9714,Nordre Frihavnsgade,TRAFIK,84,100,Øvrige tællinger,2332,"8,3",2700,3100,3511,"4,5",3600,4300,,,,,,,,,,,20220616,2022,https://kk.sites.itera.dk/apps/kk_trafik/pdf/WjmJmwRxF6.pdf,8.30000019,4.5,85,,,"3,64",1,724,POINT (12.58673421892961 55.70331034128364)
trafiktaelling.725,9715,Nordre Frihavnsgade,TRAFIK,98,100,Øvrige tællinger,650,"26,9",800,900,2603,,2700,3200,,,,,,,,,,,20220616,2022,https://kk.sites.itera.dk/apps/kk_trafik/pdf/LakhFezyCC.pdf,26.89999962,,15,203,,,,725,POINT (12.589568308496574 55.70359463446456)
trafiktaelling.726,9716,Randersgade - Nord for Ndr. Frihavnsgade,TRAFIK,,100,Øvrige tællinger,1180,"2,3",1400,1500,3408,,3500,4200,,,,,,,,,,,20220616,2022,https://kk.sites.itera.dk/apps/kk_trafik/pdf/RvstTZ3tou.pdf,2.29999995,,24,"2,0",,,,726,POINT (12.58166674874515 55.70230675025897)
